;accessionNumber;filingDate;reportDate;acceptanceDateTime;act;form;fileNumber;filmNumber;items;size;isXBRL;isInlineXBRL;primaryDocument;primaryDocDescription
651;0001209191-14-076808;2014-12-18;2014-12-16;2014-12-18T19:09:06.000Z;;4;;;;10480;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
652;0001209191-14-076420;2014-12-17;2014-12-15;2014-12-17T19:06:16.000Z;;4;;;;5606;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
653;0001209191-14-075115;2014-12-12;2014-12-10;2014-12-12T19:29:29.000Z;;4;;;;6562;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
654;0001209191-14-074663;2014-12-11;2014-12-09;2014-12-11T19:10:22.000Z;;4;;;;5859;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
655;0001209191-14-074010;2014-12-09;2014-12-05;2014-12-09T19:06:40.000Z;;4;;;;8497;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
656;0001209191-14-073476;2014-12-05;2014-12-03;2014-12-05T18:17:46.000Z;;4;;;;15145;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
657;0000004127-14-000046;2014-11-25;2014-10-03;2014-11-25T16:07:44.000Z;34;10-K;001-05560;141249729;;12640959;1;0;fy1410k1032014.htm;10-K
658;0001209191-14-070706;2014-11-21;2014-11-19;2014-11-21T19:04:08.000Z;;4;;;;28709;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
659;0001209191-14-070704;2014-11-21;2014-11-19;2014-11-21T19:02:11.000Z;;4;;;;11592;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
660;0001209191-14-070461;2014-11-20;2014-11-18;2014-11-20T19:07:46.000Z;;4;;;;8708;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
661;0001209191-14-070168;2014-11-19;2014-11-17;2014-11-19T19:38:50.000Z;;4;;;;30290;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
662;0001209191-14-070167;2014-11-19;2014-11-17;2014-11-19T19:38:00.000Z;;4;;;;30096;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
663;0001209191-14-070166;2014-11-19;2014-11-17;2014-11-19T19:37:14.000Z;;4;;;;30269;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
664;0000004127-14-000044;2014-11-14;2014-11-10;2014-11-14T17:00:54.000Z;34;8-K;001-05560;141225226;5.02;37108;0;0;nov142014fy15eipreleasefor.htm;8-K
665;0001209191-14-068653;2014-11-13;2014-11-10;2014-11-13T19:15:12.000Z;;4;;;;13555;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
666;0001209191-14-068652;2014-11-13;2014-11-10;2014-11-13T19:14:29.000Z;;4;;;;20814;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
667;0001209191-14-068651;2014-11-13;2014-11-10;2014-11-13T19:13:47.000Z;;4;;;;20589;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
668;0001209191-14-068650;2014-11-13;2014-11-10;2014-11-13T19:13:01.000Z;;4;;;;20592;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
669;0001209191-14-068649;2014-11-13;2014-11-10;2014-11-13T19:12:09.000Z;;4;;;;20611;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
670;0001209191-14-068647;2014-11-13;2014-11-10;2014-11-13T19:11:28.000Z;;4;;;;20605;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
671;0001209191-14-068245;2014-11-12;2014-10-03;2014-11-12T18:26:00.000Z;;5;;;;8887;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
672;0000004127-14-000042;2014-11-12;2014-11-11;2014-11-12T06:05:55.000Z;34;8-K;001-05560;141210746;8.01;34362;0;0;nov112014sharerepurchasefo.htm;8-K
673;0000004127-14-000040;2014-11-06;2014-11-06;2014-11-06T16:21:15.000Z;34;8-K;001-05560;141200979;2.02,8.01,9.01;360302;0;0;fy14earningsreleaseform8-k.htm;8-K
674;0001209191-14-064594;2014-10-23;2014-10-21;2014-10-23T19:16:04.000Z;;4;;;;10482;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
675;0000004127-14-000038;2014-10-14;2014-10-14;2014-10-14T08:03:00.000Z;34;8-K;001-05560;141153808;7.01,9.01;73520;0;0;fy14earningsprerelease10-1.htm;8-K
676;0001209191-14-058634;2014-09-18;2014-09-16;2014-09-18T19:03:05.000Z;;4;;;;8493;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
677;0001209191-14-057367;2014-09-10;2014-09-08;2014-09-10T19:02:48.000Z;;4;;;;5809;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
678;0001209191-14-055740;2014-09-03;2014-08-29;2014-09-03T19:00:21.000Z;;4;;;;8689;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
679;0001209191-14-055737;2014-09-03;2014-08-29;2014-09-03T18:59:35.000Z;;4;;;;5820;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
680;0001209191-14-053902;2014-08-21;2014-08-19;2014-08-21T18:58:01.000Z;;4;;;;6934;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
681;0001209191-14-053901;2014-08-21;2014-08-19;2014-08-21T18:57:02.000Z;;4;;;;4825;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
682;0001209191-14-052819;2014-08-15;2014-08-13;2014-08-15T19:02:20.000Z;;4;;;;6025;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
683;0001209191-14-052253;2014-08-13;2014-08-11;2014-08-13T19:00:33.000Z;;4;;;;16621;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
684;0000004127-14-000036;2014-08-07;2014-08-01;2014-08-07T08:00:16.000Z;34;8-K;001-05560;141021791;7.01;33820;0;0;filtercopurchaseannounce81.htm;8-K
685;0000004127-14-000034;2014-07-30;2014-06-27;2014-07-30T16:11:17.000Z;34;10-Q;001-05560;141003004;;4477131;1;0;q31410qjun272014.htm;10-Q
686;0001209191-14-048940;2014-07-24;2014-07-22;2014-07-24T19:05:40.000Z;;4;;;;6933;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
687;0001209191-14-048709;2014-07-23;2014-07-21;2014-07-23T19:01:55.000Z;;4;;;;11231;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
688;0001209191-14-048707;2014-07-23;2014-07-21;2014-07-23T19:00:43.000Z;;4;;;;6031;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
689;0001209191-14-048706;2014-07-23;2014-07-21;2014-07-23T18:59:49.000Z;;4;;;;9718;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
690;0001209191-14-048703;2014-07-23;2014-07-21;2014-07-23T18:58:58.000Z;;4;;;;8695;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
691;0000004127-14-000032;2014-07-17;2014-07-17;2014-07-17T16:18:01.000Z;34;8-K;001-05560;14980561;2.02,8.01,9.01;348929;0;0;q314earningsreleaseform8-k.htm;8-K
692;0000004127-14-000029;2014-07-10;2014-07-07;2014-07-10T16:08:22.000Z;34;8-K;001-05560;14969708;1.01;38123;0;0;filtercoagreementjul102014.htm;8-K
693;0001209191-14-043936;2014-06-26;2014-06-24;2014-06-26T19:04:42.000Z;;4;;;;10480;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
694;0001209191-14-039716;2014-06-06;2014-06-05;2014-06-06T19:03:22.000Z;;4;;;;11245;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
695;0001209191-14-039713;2014-06-06;2014-06-04;2014-06-06T19:01:48.000Z;;4;;;;5603;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
696;0001209191-14-039711;2014-06-06;2014-06-04;2014-06-06T19:00:19.000Z;;4;;;;15121;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
697;0001209191-14-039709;2014-06-06;2014-06-04;2014-06-06T18:58:38.000Z;;4;;;;11244;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
698;0000004127-14-000026;2014-06-03;2014-06-03;2014-06-03T08:03:26.000Z;34;8-K;001-05560;14885991;7.01,9.01;77603;0;0;earningspre-releaseform8xk.htm;8-K
699;0000004127-14-000024;2014-06-02;;2014-06-02T16:02:54.000Z;34;SD;001-05560;14884041;;62784;0;0;formsd12312013.htm;SD
700;0001209191-14-037785;2014-05-29;2014-05-27;2014-05-29T18:59:53.000Z;;4;;;;5652;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
701;0001209191-14-036388;2014-05-22;2014-05-20;2014-05-22T18:57:32.000Z;;4;;;;6933;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
702;0001209191-14-034753;2014-05-16;2014-05-06;2014-05-16T18:03:35.000Z;;3;;;;8965;0;0;xslF345X02/doc3.xml;FORM 3 SUBMISSION
703;0001209191-14-033881;2014-05-14;2014-05-12;2014-05-14T19:21:33.000Z;;4;;;;25044;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
704;0000004127-14-000020;2014-05-09;2014-05-06;2014-05-08T21:20:06.000Z;34;8-K;001-05560;14826768;5.02,5.07,9.01;101791;0;0;fy13annualproxyvote5-6x2014.htm;8-K
705;0001209191-14-032444;2014-05-08;2014-05-06;2014-05-08T21:42:23.000Z;;4;;;;5580;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
706;0001209191-14-032443;2014-05-08;2014-05-06;2014-05-08T21:41:31.000Z;;4;;;;5606;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
707;0001209191-14-032441;2014-05-08;2014-05-06;2014-05-08T21:40:43.000Z;;4;;;;5558;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
708;0001209191-14-032440;2014-05-08;2014-05-06;2014-05-08T21:39:51.000Z;;4;;;;4911;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
709;0001209191-14-032439;2014-05-08;2014-05-06;2014-05-08T21:39:04.000Z;;4;;;;5046;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
710;0001209191-14-032437;2014-05-08;2014-05-06;2014-05-08T21:38:12.000Z;;4;;;;5011;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
711;0001209191-14-032436;2014-05-08;2014-05-06;2014-05-08T21:37:21.000Z;;4;;;;4917;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
712;0001209191-14-032435;2014-05-08;2014-05-06;2014-05-08T21:36:27.000Z;;4;;;;4902;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
713;0001209191-14-032434;2014-05-08;2014-05-06;2014-05-08T21:35:41.000Z;;4;;;;4884;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
714;0001209191-14-032432;2014-05-08;2014-05-06;2014-05-08T21:34:45.000Z;;4;;;;4885;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
715;0001209191-14-031641;2014-05-06;2014-05-02;2014-05-06T19:01:41.000Z;;4;;;;16880;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
716;0001209191-14-031640;2014-05-06;2014-05-02;2014-05-06T19:00:54.000Z;;4;;;;6025;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
717;0000004127-14-000018;2014-05-02;2014-03-28;2014-05-02T16:05:12.000Z;34;10-Q;001-05560;14809413;;4544794;1;0;q21410qmar282014.htm;10-Q
718;0000004127-14-000016;2014-04-28;2014-04-28;2014-04-28T08:04:32.000Z;34;8-K;001-05560;14787438;1.01,7.01,9.01;69834;0;0;mouannouncement4282014.htm;8-K
719;0001209191-14-029130;2014-04-24;2014-04-22;2014-04-24T18:55:44.000Z;;4;;;;8493;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
720;0000004127-14-000014;2014-04-22;2014-04-22;2014-04-22T16:18:04.000Z;34;8-K;001-05560;14776465;2.02,8.01,9.01;348556;0;0;q214earningsreleaseform8-k.htm;8-K
721;0000315066-14-002820;2014-04-10;;2014-04-10T09:59:04.000Z;34;SC 13G/A;005-34048;14755254;;13377;0;0;filing.txt;
722;9999999997-14-008819;2014-04-02;2013-09-27;2014-04-29T14:05:15.000Z;34;ARS;001-05560;14006481;;1512;0;0;9999999997-14-008819.paper;AUTO-GENERATED PAPER DOCUMENT
723;0001047469-14-003020;2014-03-26;2014-05-06;2014-03-26T16:48:14.000Z;34;DEF 14A;001-05560;14719155;;1407610;0;0;a2219251zdef14a.htm;DEF 14A
724;0001209191-14-020770;2014-03-14;2014-03-12;2014-03-14T19:09:35.000Z;;4;;;;9497;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
725;0001209191-14-020015;2014-03-12;2014-03-10;2014-03-12T19:06:18.000Z;;4;;;;7382;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
726;0001209191-14-018559;2014-03-07;2014-03-06;2014-03-07T19:04:29.000Z;;4;;;;14133;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
727;0000004127-14-000012;2014-03-03;2014-03-03;2014-03-03T08:02:04.000Z;34;8-K;001-05560;14658204;8.01,9.01;52368;0;0;dividendannouncement332014.htm;8-K
728;0000902219-14-000939;2014-02-14;;2014-02-14T09:39:35.000Z;34;SC 13G;005-34048;14611453;;19744;0;0;sec_filing.htm;DISCLOSURE DOCUMENT
729;0000315066-14-002481;2014-02-14;;2014-02-14T06:57:39.000Z;34;SC 13G/A;005-34048;14610200;;11940;0;0;filing.txt;
730;0000932471-14-003364;2014-02-11;;2014-02-11T13:31:57.000Z;34;SC 13G;005-34048;14592961;;51892;0;0;skyworkssolutionsinc.htm;
731;0001209191-14-006307;2014-01-31;2014-01-29;2014-01-31T19:01:04.000Z;;4;;;;9977;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
732;0000004127-14-000010;2014-01-31;2014-01-28;2014-01-31T16:04:52.000Z;34;8-K;001-05560;14564814;5.03,9.01;49829;0;0;a12814changetobylawsform8-k.htm;8-K
733;0001086364-14-001571;2014-01-30;;2014-01-30T14:09:21.000Z;34;SC 13G/A;005-34048;14560160;;13477;0;0;skyworks.solutions.inc..txt;
734;0000004127-14-000008;2014-01-29;2013-12-27;2014-01-29T16:28:36.000Z;34;10-Q;001-05560;14557320;;3598772;1;0;q11410qdec272013.htm;10-Q
735;0001209191-14-005135;2014-01-27;2014-01-23;2014-01-27T18:59:18.000Z;;4;;;;11240;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
736;0000004127-14-000006;2014-01-27;2013-09-27;2014-01-27T16:13:10.000Z;34;10-K/A;001-05560;14549126;;1139430;0;0;fy1310-kajanuary272014.htm;10-K/A
737;0001209191-14-004668;2014-01-23;2014-01-21;2014-01-23T19:01:07.000Z;;4;;;;8691;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
738;0001209191-14-004390;2014-01-22;2014-01-17;2014-01-22T18:50:24.000Z;;4;;;;5808;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
739;0001209191-14-003853;2014-01-17;2014-01-15;2014-01-17T19:01:51.000Z;;4;;;;11759;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
740;0000004127-14-000004;2014-01-16;2014-01-16;2014-01-16T16:31:37.000Z;34;8-K;001-05560;14532402;2.02,9.01;263316;0;0;q114earningsreleaseform8-k.htm;8-K
741;0001209191-14-003405;2014-01-15;2014-01-13;2014-01-15T19:01:44.000Z;;4;;;;7366;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
742;0001209191-14-003400;2014-01-15;2014-01-06;2014-01-15T18:37:08.000Z;;3;;;;6168;0;0;xslF345X02/doc3.xml;FORM 3 SUBMISSION
743;0001209191-14-002880;2014-01-10;2014-01-08;2014-01-10T19:01:50.000Z;;4;;;;11546;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
744;0000004127-14-000002;2014-01-08;2014-01-06;2014-01-08T08:03:21.000Z;34;8-K;001-05560;14514990;5.02,9.01;56020;0;0;a8-kdirectorannouncement1x.htm;8-K
745;0001209191-14-002076;2014-01-06;2014-01-02;2014-01-06T19:00:36.000Z;;4;;;;11588;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
746;0001209191-13-058687;2013-12-26;2013-12-23;2013-12-26T17:23:43.000Z;;4;;;;11333;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
747;0001209191-13-058304;2013-12-20;2013-12-18;2013-12-20T19:02:35.000Z;;4;;;;17053;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
748;0001209191-13-055784;2013-12-06;2013-12-05;2013-12-06T19:04:28.000Z;;4;;;;11346;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
749;0001209191-13-055783;2013-12-06;2013-12-05;2013-12-06T19:02:47.000Z;;4;;;;5820;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
750;0001209191-13-055782;2013-12-06;2013-12-04;2013-12-06T19:01:06.000Z;;4;;;;11761;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
751;0001209191-13-055373;2013-12-04;2013-12-02;2013-12-04T19:05:10.000Z;;4;;;;5805;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
752;0001209191-13-055372;2013-12-04;2013-12-02;2013-12-04T19:04:10.000Z;;4;;;;9794;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
753;0001209191-13-053854;2013-11-22;2013-11-20;2013-11-22T19:06:08.000Z;;4;;;;7560;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
754;0001209191-13-053853;2013-11-22;2013-11-20;2013-11-22T19:05:08.000Z;;4;;;;7330;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
755;0001209191-13-053852;2013-11-22;2013-11-20;2013-11-22T19:04:05.000Z;;4;;;;13366;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
756;0001209191-13-053414;2013-11-20;2013-11-18;2013-11-20T19:05:16.000Z;;4;;;;11619;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
757;0001209191-13-053413;2013-11-20;2013-11-18;2013-11-20T19:04:03.000Z;;4;;;;20744;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
758;0001209191-13-053412;2013-11-20;2013-11-18;2013-11-20T19:02:50.000Z;;4;;;;13341;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
759;0000004127-13-000056;2013-11-18;2013-09-27;2013-11-18T16:49:45.000Z;34;10-K;001-05560;131227518;;11219421;1;0;fy1310k9272013.htm;10-K
760;0001209191-13-052629;2013-11-15;2013-11-13;2013-11-15T18:57:36.000Z;;4;;;;9983;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
761;0000004127-13-000053;2013-11-15;2013-11-15;2013-11-15T16:23:35.000Z;34;8-K;001-05560;131224188;5.02;32750;0;0;managementchange11-15x13.htm;8-K
762;0000004127-13-000051;2013-11-14;2013-11-07;2013-11-14T16:26:50.000Z;34;8-K;001-05560;131220541;5.02;40538;0;0;fy14executiveincentiveplan.htm;8-K
763;0001209191-13-051744;2013-11-12;2013-11-07;2013-11-12T18:59:21.000Z;;4;;;;20649;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
764;0001209191-13-051743;2013-11-12;2013-11-07;2013-11-12T18:58:28.000Z;;4;;;;20672;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
765;0001209191-13-051742;2013-11-12;2013-11-07;2013-11-12T18:57:28.000Z;;4;;;;18282;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
766;0001209191-13-051741;2013-11-12;2013-11-07;2013-11-12T18:56:25.000Z;;4;;;;20637;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
767;0001209191-13-051740;2013-11-12;2013-11-07;2013-11-12T18:55:33.000Z;;4;;;;20648;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
768;0001209191-13-051739;2013-11-12;2013-11-07;2013-11-12T18:54:39.000Z;;4;;;;20637;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
769;0001209191-13-051480;2013-11-08;2013-09-27;2013-11-08T19:07:38.000Z;;5;;;;4940;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
770;0001209191-13-051479;2013-11-08;2013-09-27;2013-11-08T19:06:20.000Z;;5;;;;5840;0;0;xslF345X03/doc5.xml;FORM 5 SUBMISSION
771;0001209191-13-051069;2013-11-06;2013-11-04;2013-11-06T18:53:44.000Z;;4;;;;8695;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
772;0001209191-13-050231;2013-11-01;2013-10-30;2013-11-01T18:51:41.000Z;;4;;;;11545;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
773;0000004127-13-000049;2013-10-30;2013-10-30;2013-10-30T16:34:58.000Z;34;8-K;001-05560;131179756;2.02,9.01;367319;0;0;fy13earningsreleaseform8-k.htm;8-K
774;0001209191-13-048770;2013-10-18;2013-10-16;2013-10-18T19:02:17.000Z;;4;;;;11759;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
775;0001209191-13-047561;2013-10-04;2013-10-02;2013-10-04T18:59:34.000Z;;4;;;;11759;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
776;0000004127-13-000046;2013-09-23;;2013-09-23T15:10:21.000Z;33;S-8;333-191311;131110012;;84625;0;0;forms-8september2013swkslt.htm;S-8
777;0001209191-13-045157;2013-09-20;2013-09-18;2013-09-20T18:53:09.000Z;;4;;;;11587;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
778;0000004127-13-000040;2013-09-20;;2013-09-20T16:04:06.000Z;33;S-8 POS;333-179117;131107950;;33994;0;0;forms-8september2013aatipl.htm;S-8 POS
779;0001209191-13-043421;2013-09-06;2013-09-04;2013-09-06T19:01:15.000Z;;4;;;;11759;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
780;0001209191-13-042579;2013-08-30;2013-08-28;2013-08-30T17:50:07.000Z;;4;;;;14095;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
781;0001209191-13-042578;2013-08-30;2013-08-29;2013-08-30T17:49:13.000Z;;4;;;;5820;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
782;0001209191-13-042577;2013-08-30;2013-08-29;2013-08-30T17:48:25.000Z;;4;;;;6027;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
783;0001209191-13-042576;2013-08-30;2013-08-29;2013-08-30T17:47:34.000Z;;4;;;;6020;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
784;0001209191-13-042575;2013-08-30;2013-08-28;2013-08-30T17:46:45.000Z;;4;;;;11388;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
785;0001209191-13-042574;2013-08-30;2013-08-29;2013-08-30T17:45:58.000Z;;4;;;;5803;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
786;0001209191-13-041903;2013-08-23;2013-08-21;2013-08-23T18:58:15.000Z;;4;;;;11759;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
787;0001209191-13-041809;2013-08-22;2013-08-20;2013-08-22T19:05:38.000Z;;4;;;;6025;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
788;0001209191-13-040155;2013-08-09;2013-08-07;2013-08-09T18:57:24.000Z;;4;;;;11960;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
789;0000004127-13-000034;2013-07-31;2013-06-28;2013-07-31T16:01:46.000Z;34;10-Q;001-05560;13999014;;6203484;1;0;q31310qjun282013.htm;10-Q
790;0000004127-13-000032;2013-07-31;2013-07-30;2013-07-31T08:44:30.000Z;34;8-K;001-05560;13997579;5.02;36888;0;0;july2013item5028-k.htm;8-K
791;0001209191-13-038113;2013-07-26;2013-07-24;2013-07-26T18:54:25.000Z;;4;;;;11765;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
792;0000004127-13-000030;2013-07-18;2013-07-16;2013-07-18T16:36:44.000Z;34;8-K;001-05560;13975177;8.01;37447;0;0;july2013sharerepurchase.htm;8-K
793;0000004127-13-000029;2013-07-18;2013-07-18;2013-07-18T16:33:57.000Z;34;8-K;001-05560;13975162;2.02,9.01;365764;0;0;q313earningsreleaseform8-k.htm;8-K
794;0001209191-13-036530;2013-07-12;2013-07-10;2013-07-12T18:49:59.000Z;;4;;;;11765;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
795;0001209191-13-034151;2013-06-28;2013-06-26;2013-06-28T19:00:51.000Z;;4;;;;11593;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
796;0000000000-13-033806;2013-06-20;;2013-06-20T15:33:38.000Z;;UPLOAD;;;;35052;0;0;filename1.pdf;
797;0001209191-13-032326;2013-06-14;2013-06-12;2013-06-14T18:57:31.000Z;;4;;;;11765;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
798;0001209191-13-029925;2013-05-31;2013-05-29;2013-05-31T18:56:01.000Z;;4;;;;11594;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
799;0000004127-13-000026;2013-05-23;;2013-05-23T13:14:14.000Z;;CORRESP;;;;51183;0;0;filename1.htm;
800;0001209191-13-027370;2013-05-17;2013-05-16;2013-05-17T18:54:56.000Z;;4;;;;5825;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
801;0001209191-13-027368;2013-05-17;2013-05-15;2013-05-17T18:53:43.000Z;;4;;;;11765;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
802;0000004127-13-000023;2013-05-13;2013-05-07;2013-05-13T16:42:18.000Z;34;8-K;001-05560;13837927;5.02,5.07,9.01;155809;0;0;form8-kfy12annualmeetingpr.htm;8-K
803;0001209191-13-025380;2013-05-09;2013-05-07;2013-05-09T18:49:35.000Z;;4;;;;7746;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
804;0001209191-13-025378;2013-05-09;2013-05-07;2013-05-09T18:48:35.000Z;;4;;;;7781;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
805;0001209191-13-025376;2013-05-09;2013-05-07;2013-05-09T18:47:49.000Z;;4;;;;7995;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
806;0001209191-13-025375;2013-05-09;2013-05-07;2013-05-09T18:47:10.000Z;;4;;;;7721;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
807;0001209191-13-025374;2013-05-09;2013-05-07;2013-05-09T18:46:29.000Z;;4;;;;7978;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
808;0001209191-13-025373;2013-05-09;2013-05-07;2013-05-09T18:45:50.000Z;;4;;;;7719;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
809;0001209191-13-025372;2013-05-09;2013-05-07;2013-05-09T18:44:49.000Z;;4;;;;4911;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
810;0001209191-13-025371;2013-05-09;2013-05-07;2013-05-09T18:44:06.000Z;;4;;;;5046;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
811;0001209191-13-025370;2013-05-09;2013-05-07;2013-05-09T18:43:10.000Z;;4;;;;5011;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
812;0001209191-13-025369;2013-05-09;2013-05-07;2013-05-09T18:42:17.000Z;;4;;;;4883;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
813;0001209191-13-025368;2013-05-09;2013-05-07;2013-05-09T18:41:21.000Z;;4;;;;5587;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
814;0001209191-13-025367;2013-05-09;2013-05-07;2013-05-09T18:40:25.000Z;;4;;;;4884;0;0;xslF345X03/doc4.xml;FORM 4 SUBMISSION
